datum;tijdsvak;positie;nummer;artiest;jaartal
2025-12-30 00:00:00;17.00 - 18.00;320;While;My Guitar Gently Weeps The Beatles;1968
2025-12-30 00:00:00;17.00 - 18.00;321;Tragedy;Bee Gees;1979
2025-12-30 00:00:00;16.00 - 17.00;322;Oerend;Hard Normaal;1977
2025-12-30 00:00:00;16.00 - 17.00;323;Sad;Man's Tongue Volbeat;2007
2025-12-30 00:00:00;16.00 - 17.00;324;Exit;Music (For A Film) Radiohead;1997
2025-12-30 00:00:00;16.00 - 17.00;325;Do;I Wanna Know? Arctic Monkeys;2013
2025-12-30 00:00:00;16.00 - 17.00;326;Boulevard;Of Broken Dreams Green Day;2004
2025-12-30 00:00:00;16.00 - 17.00;327;More;Than A Feeling  Boston;1976
2025-12-30 00:00:00;16.00 - 17.00;328;Omarm;BLØF;2003
2025-12-30 00:00:00;16.00 - 17.00;329;Birds;Of A Feather Billie Eilish;2024
2025-12-30 00:00:00;16.00 - 17.00;330;One;Of These Nights Eagles;1975
2025-12-30 00:00:00;16.00 - 17.00;331;Onderweg;Abel;2000
2025-12-30 00:00:00;16.00 - 17.00;332;Run;To The Hills Iron Maiden;1982
2025-12-30 00:00:00;16.00 - 17.00;333;Time;In A Bottle Jim Croce;1972
2025-12-30 00:00:00;16.00 - 17.00;334;Zeg;Me Dat Het Niet Zo Is Frank Boeijen Groep;1990
2025-12-30 00:00:00;15.00 - 16.00;335;Lose;Control Teddy Swims;2023
2025-12-30 00:00:00;15.00 - 16.00;336;Mamma;Mia ABBA;1975
2025-12-30 00:00:00;15.00 - 16.00;337;Psycho;Muse;2015
2025-12-30 00:00:00;15.00 - 16.00;338;Whiskey;In The Jar Metallica;1998
2025-12-30 00:00:00;15.00 - 16.00;339;(I;Can't Get No) Satisfaction The Rolling Stones;1965
2025-12-30 00:00:00;15.00 - 16.00;340;Jesus;To A Child George Michael;1996
2025-12-30 00:00:00;15.00 - 16.00;341;Through;The Looking Glass DI-RECT;2022
2025-12-30 00:00:00;15.00 - 16.00;342;Ren;Lenny Ren Acda en De Munnik;2002
2025-12-30 00:00:00;15.00 - 16.00;343;Atemlos;Durch Die Nacht  Helene Fischer;2013
2025-12-30 00:00:00;15.00 - 16.00;344;The;Great Gig In The Sky Pink Floyd;1972
2025-12-30 00:00:00;15.00 - 16.00;345;No;One Knows Queens Of The Stone Age;2002
2025-12-30 00:00:00;15.00 - 16.00;346;Paradise;Coldplay;2011
2025-12-30 00:00:00;14.00 - 15.00;347;Du;Peter Maffay;1971
2025-12-30 00:00:00;14.00 - 15.00;348;Blauw;The Scene;1991
2025-12-30 00:00:00;14.00 - 15.00;349;The;Man With The Child In His... Kate Bush;1978
2025-12-30 00:00:00;14.00 - 15.00;350;Gimme;Gimme Gimme ABBA;1979
2025-12-30 00:00:00;14.00 - 15.00;351;Champagne;Supernova  Oasis;1996
2025-12-30 00:00:00;14.00 - 15.00;352;Ne;Me Quitte Pas Jacques Brel;1959
2025-12-30 00:00:00;14.00 - 15.00;353;Still;Got The Blues  Gary Moore;1990
2025-12-30 00:00:00;14.00 - 15.00;354;Zeg;Maar Niets Meer André Hazes;1982
2025-12-30 00:00:00;14.00 - 15.00;355;Beautiful;Things Benson Boone;2024
2025-12-30 00:00:00;14.00 - 15.00;356;99;Luftballons Nena;1983
2025-12-30 00:00:00;14.00 - 15.00;357;Crazy;Train Ozzy Osbourne;1980
2025-12-30 00:00:00;13.00 - 14.00;358;Englishman;In New York Sting;1988
2025-12-30 00:00:00;13.00 - 14.00;359;Bring;Me To Life Evanescence;2003
2025-12-30 00:00:00;13.00 - 14.00;360;Barcelona;Freddie Mercury & M. Caballé;1987
2025-12-30 00:00:00;13.00 - 14.00;361;The;Boxer  Simon & Garfunkel;1969
2025-12-30 00:00:00;13.00 - 14.00;362;Heart;Of Gold Neil Young;1972
2025-12-30 00:00:00;13.00 - 14.00;363;Treur;Niet (Ode Aan Het Leven) Diggy Dex ft. JW Roy;2015
2025-12-30 00:00:00;13.00 - 14.00;364;Chiquitita;ABBA;1979
2025-12-30 00:00:00;13.00 - 14.00;365;I'm Still Standing; Elton John;1983
2025-12-30 00:00:00;13.00 - 14.00;366;Stan;Eminem & Dido;2000
2025-12-30 00:00:00;13.00 - 14.00;367;Starman;David Bowie;1972
2025-12-30 00:00:00;13.00 - 14.00;368;Mother;Earth Within Temptation;2002
2025-12-30 00:00:00;12.00 - 13.00;369;Don't;Give Up Peter Gabriel & Kate Bush;1986
2025-12-30 00:00:00;12.00 - 13.00;370;Het;Werd Zomer Rob de Nijs;1977
2025-12-30 00:00:00;12.00 - 13.00;371;Don't;Let The Sun Go Down On... George Michael & Elton John;1991
2025-12-30 00:00:00;12.00 - 13.00;372;Lithium;Nirvana;1991
2025-12-30 00:00:00;12.00 - 13.00;373;Une;Belle Histoire Michel Fugain;1972
2025-12-30 00:00:00;12.00 - 13.00;374;Take;Me To Church Hozier;2014
2025-12-30 00:00:00;12.00 - 13.00;375;Bat;Out Of Hell  Meat Loaf;1977
2025-12-30 00:00:00;12.00 - 13.00;376;Can't;Help Falling In Love Elvis Presley;1961
2025-12-30 00:00:00;12.00 - 13.00;377;Born;In The U.S.A. Bruce Springsteen;1985
2025-12-30 00:00:00;11.00 - 12.00;378;Welcome;To The Jungle Guns N' Roses;1987
2025-12-30 00:00:00;11.00 - 12.00;379;Even;Flow Pearl Jam;1991
2025-12-30 00:00:00;11.00 - 12.00;380;Against;All Odds Phil Collins;1984
2025-12-30 00:00:00;11.00 - 12.00;381;I'm;On Fire Bruce Springsteen;1985
2025-12-30 00:00:00;11.00 - 12.00;382;Testament;Boudewijn de Groot;1967
2025-12-30 00:00:00;11.00 - 12.00;383;She;Charles Aznavour;1974
2025-12-30 00:00:00;11.00 - 12.00;384;Silent;Lucidity Queensrÿche;1991
2025-12-30 00:00:00;11.00 - 12.00;385;Everybody;Hurts R.E.M.;1993
2025-12-30 00:00:00;11.00 - 12.00;386;One;Day Like This  Elbow;2008
2025-12-30 00:00:00;11.00 - 12.00;387;Good;Vibrations The Beach Boys;1966
2025-12-30 00:00:00;11.00 - 12.00;388;Engelbewaarder;Marco Schuitmaker;2023
2025-12-30 00:00:00;10.00 - 11.00;389;The;Day Before You Came ABBA;1982
2025-12-30 00:00:00;10.00 - 11.00;390;Ring;Of Fire Johnny Cash;1963
2025-12-30 00:00:00;10.00 - 11.00;391;Kan;Je Me Zien Bente;2025
2025-12-30 00:00:00;10.00 - 11.00;392;When;We Were Young Adele;2015
2025-12-30 00:00:00;10.00 - 11.00;393;La;Bohème Charles Aznavour;1966
2025-12-30 00:00:00;10.00 - 11.00;394;Redemption;Song Bob Marley & The Wailers;1980
2025-12-30 00:00:00;10.00 - 11.00;395;Paranoid;Android Radiohead;1997
2025-12-30 00:00:00;10.00 - 11.00;396;Hold;The Line Toto;1979
2025-12-30 00:00:00;10.00 - 11.00;397;Leave;The Light On Beth Hart;2004
2025-12-30 00:00:00;10.00 - 11.00;398;Hurricane;Bob Dylan;1975
2025-12-30 00:00:00;9.00 - 10.00;399;Worn;Down Piano Mark & Clark Band;1977
2025-12-30 00:00:00;9.00 - 10.00;400;Niemand;Suzan & Freek;2025
2025-12-30 00:00:00;9.00 - 10.00;401;'k;Heb Je Lief Paul de Leeuw;1997
2025-12-30 00:00:00;9.00 - 10.00;402;Hallelujah;Jeff Buckley;1994
2025-12-30 00:00:00;9.00 - 10.00;403;Going;To The Run Golden Earring;1991
2025-12-30 00:00:00;9.00 - 10.00;404;Tears;In The Morning The Beach Boys;1970
2025-12-30 00:00:00;9.00 - 10.00;405;Baba;O'Riley The Who;1971
2025-12-30 00:00:00;9.00 - 10.00;406;Beautiful;Day U2;2000
2025-12-30 00:00:00;9.00 - 10.00;407;All;Along The Watchtower Jimi Hendrix;1968
2025-12-30 00:00:00;9.00 - 10.00;408;Formidable;Stromae;2013
2025-12-30 00:00:00;8.00 - 9.00;409;Father;Figure George Michael;1988
2025-12-30 00:00:00;8.00 - 9.00;410;One;Mary J. Blige & U2;2006
2025-12-30 00:00:00;8.00 - 9.00;411;Sinds;1 Dag Of 2 (32 Jaar) Doe Maar;1981
2025-12-30 00:00:00;8.00 - 9.00;412;There;Is a Light That Never... The Smiths;1986
2025-12-30 00:00:00;8.00 - 9.00;413;Grijs;Jaap Reesema;2022
2025-12-30 00:00:00;8.00 - 9.00;414;Kryptonite;3 Doors Down;2000
2025-12-30 00:00:00;8.00 - 9.00;415;The;Whole Of The Moon  The Waterboys;1986
2025-12-30 00:00:00;8.00 - 9.00;416;Basket;Case Green Day;1994
2025-12-30 00:00:00;8.00 - 9.00;417;I;Put A Spell On You Creedence Clearwater Revival;1972
2025-12-30 00:00:00;8.00 - 9.00;418;Run;Snow Patrol;2004
2025-12-30 00:00:00;8.00 - 9.00;419;Het;Het Nog Nooit Zo Donker... Ede Staal;1984
2025-12-30 00:00:00;7.00 - 8.00;420;Noodgeval;Goldband;2021
2025-12-30 00:00:00;7.00 - 8.00;421;Make;You Feel My Love Adele;2008
2025-12-30 00:00:00;7.00 - 8.00;422;Graceland;Paul Simon;1986
2025-12-30 00:00:00;7.00 - 8.00;423;Valerie;M. Ronson ft. Amy Winehouse;2007
2025-12-30 00:00:00;7.00 - 8.00;424;White;Rabbit Jefferson Airplane;1967
2025-12-30 00:00:00;7.00 - 8.00;425;If;I Can Dream Elvis Presley;1968
2025-12-30 00:00:00;7.00 - 8.00;426;Take;It Easy Eagles;1972
2025-12-30 00:00:00;7.00 - 8.00;427;Eleanor;Rigby The Beatles;1966
2025-12-30 00:00:00;7.00 - 8.00;428;Stayin';Alive Bee Gees;1978
2025-12-30 00:00:00;7.00 - 8.00;429;Empire;State Of Mind Jay-Z & Alicia Keys;2009
2025-12-30 00:00:00;7.00 - 8.00;430;De;Overkant Suzan & Freek & Snelle;2020
2025-12-30 00:00:00;7.00 - 8.00;431;Wake;Me Up Avicii ft. Aloe Blacc;2013
2025-12-30 00:00:00;7.00 - 8.00;432;Sorry;Nothing But Thieves;2017
2025-12-30 00:00:00;7.00 - 8.00;433;Old;Man Neil Young;1972
2025-12-30 00:00:00;6.00 - 7.00;434;Is;Dit Nou Later Stef Bos;1990
2025-12-30 00:00:00;6.00 - 7.00;435;Cloudbusting;Kate Bush;1985
2025-12-30 00:00:00;6.00 - 7.00;436;I;Want To Know What Love Is Foreigner;1984
2025-12-30 00:00:00;6.00 - 7.00;437;Stop;Loving You Toto;1988
2025-12-30 00:00:00;6.00 - 7.00;438;Eye;In The Sky  The Alan Parsons Project;1982
2025-12-30 00:00:00;6.00 - 7.00;439;Zij;Gelooft In Mij (2004) André Hazes;2004
2025-12-30 00:00:00;6.00 - 7.00;440;Eagle;ABBA;1978
2025-12-30 00:00:00;6.00 - 7.00;441;Verdronken;Vlinder Boudewijn de Groot;1966
2025-12-30 00:00:00;6.00 - 7.00;442;New;Year's Day U2;1983
2025-12-30 00:00:00;6.00 - 7.00;443;Life;On Mars David Bowie;1973
2025-12-30 00:00:00;6.00 - 7.00;444;They;Don't Care About Us Michael Jackson;1996
2025-12-30 00:00:00;5.00 - 6.00;445;De;Vlieger André Hazes;1977
2025-12-30 00:00:00;5.00 - 6.00;446;Aan;De Kust (Live) BLØF;1998
2025-12-30 00:00:00;5.00 - 6.00;447;Strawberry;Fields Forever The Beatles;1967
2025-12-30 00:00:00;5.00 - 6.00;448;The;Load Out / Stay  Jackson Browne;1977
2025-12-30 00:00:00;5.00 - 6.00;449;Take;Me Home, Country Roads John Denver;1971
2025-12-30 00:00:00;5.00 - 6.00;450;American;Pie  Don McLean;1972
2025-12-30 00:00:00;5.00 - 6.00;451;Levels;Avicii;2011
2025-12-30 00:00:00;5.00 - 6.00;452;Het;Is Al Laat Toch Racoon;2020
2025-12-30 00:00:00;5.00 - 6.00;453;Solsbury;Hill Peter Gabriel;1977
2025-12-30 00:00:00;5.00 - 6.00;454;Thank;You For The Music ABBA;1978
2025-12-30 00:00:00;5.00 - 6.00;455;Je;Blik Richting Mij Bankzitters;2022
2025-12-30 00:00:00;5.00 - 6.00;456;A;Different Corner George Michael;1986
2025-12-30 00:00:00;4.00 - 5.00;457;What;Was I Made For? Billie Eilish;2023
2025-12-30 00:00:00;4.00 - 5.00;458;Knocking;On Heaven's Door Guns N' Roses;1992
2025-12-30 00:00:00;4.00 - 5.00;459;Waterloo;ABBA;1974
2025-12-30 00:00:00;4.00 - 5.00;460;Let;Down Radiohead;1997
2025-12-30 00:00:00;4.00 - 5.00;461;Back;In Black AC/DC;1980
2025-12-30 00:00:00;4.00 - 5.00;462;Mama;Genesis;1983
2025-12-30 00:00:00;4.00 - 5.00;463;Someone You Loved;Lewis Capaldi;2019
2025-12-30 00:00:00;4.00 - 5.00;464;Alive And Kicking;Simple Minds;1985
2025-12-30 00:00:00;4.00 - 5.00;465;Just;A Little Bit Of Peace In... Golden Earrings;1968
2025-12-30 00:00:00;4.00 - 5.00;466;Alles;Geprobeerd  Het Goede Doel;1986
2025-12-30 00:00:00;4.00 - 5.00;467;Waterdicht;Hannah Mae;2023
2025-12-30 00:00:00;4.00 - 5.00;468;Make;It A Memory Krezip & Danny Vera;2022
2025-12-30 00:00:00;3.00 - 4.00;469;Sad;But True Metallica;1992
2025-12-30 00:00:00;3.00 - 4.00;470;Vienna;Ultravox;1981
2025-12-30 00:00:00;3.00 - 4.00;471;Alone;Heart;1987
2025-12-30 00:00:00;3.00 - 4.00;472;No;Surprises Radiohead;1997
2025-12-30 00:00:00;3.00 - 4.00;473;The;Number Of The Beast Iron Maiden;1982
2025-12-30 00:00:00;3.00 - 4.00;474;Vivo;Per Lei Andrea Bocelli & Giorgia;1996
2025-12-30 00:00:00;3.00 - 4.00;475;The;Less I Know The Better Tame Impala;2015
2025-12-30 00:00:00;3.00 - 4.00;476;Long;Blond Animal Golden Earring;1980
2025-12-30 00:00:00;3.00 - 4.00;477;Little;Lion Man Mumford & Sons;2010
2025-12-30 00:00:00;3.00 - 4.00;478;Estranged;Guns N' Roses;1994
2025-12-30 00:00:00;3.00 - 4.00;479;Poison;Alice Cooper;1989
2025-12-30 00:00:00;3.00 - 4.00;480;De;Kapitein Deel II Acda en De Munnik;2000
2025-12-30 00:00:00;2.00 - 3.00;481;I;Feel Love Donna Summer;1977
2025-12-30 00:00:00;2.00 - 3.00;482;Rhiannon;(Will You Ever Win) Fleetwood Mac;1976
2025-12-30 00:00:00;2.00 - 3.00;483;We;Are The Champions Queen;1977
2025-12-30 00:00:00;2.00 - 3.00;484;How;Deep Is Your Love Bee Gees;1977
2025-12-30 00:00:00;2.00 - 3.00;485;De;Echte Vent Racoon;2020
2025-12-30 00:00:00;2.00 - 3.00;486;België;Het Goede Doel;1982
2025-12-30 00:00:00;2.00 - 3.00;487;L'enfer;Stromae;2022
2025-12-30 00:00:00;2.00 - 3.00;488;Smooth;Criminal Michael Jackson;1988
2025-12-30 00:00:00;2.00 - 3.00;489;Window;Of My Eyes Cuby & The Blizzards;1968
2025-12-30 00:00:00;2.00 - 3.00;490;Seventeen;Going Under Sam Fender;2021
2025-12-30 00:00:00;2.00 - 3.00;491;Annie's;Song John Denver;1976
2025-12-30 00:00:00;2.00 - 3.00;492;A;Day In The Life The Beatles;1967
2025-12-30 00:00:00;2.00 - 3.00;493;Diamonds;The Boxer Rebellion;2013
2025-12-30 00:00:00;2.00 - 3.00;494;Demons;Imagine Dragons;2014
2025-12-30 00:00:00;1.00 - 2.00;495;Seven;Nation Army The White Stripes;2003
2025-12-30 00:00:00;1.00 - 2.00;496;Feel;Good Inc. Gorillaz;2005
2025-12-30 00:00:00;1.00 - 2.00;497;Bad;Guy Billie Eilish;2019
2025-12-30 00:00:00;1.00 - 2.00;498;American;Idiot Green Day;2004
2025-12-30 00:00:00;1.00 - 2.00;499;Otherside;Red Hot Chili Peppers;1999
2025-12-30 00:00:00;1.00 - 2.00;500;Toen;Ik Je Zag Hero;1997
2025-12-30 00:00:00;1.00 - 2.00;501;Would;Alice In Chains;1992
2025-12-30 00:00:00;1.00 - 2.00;502;Beat;It Michael Jackson;1983
2025-12-30 00:00:00;1.00 - 2.00;503;Let's;Dance David Bowie;1983
2025-12-30 00:00:00;1.00 - 2.00;504;Always;On My Mind Elvis Presley;1972
2025-12-30 00:00:00;1.00 - 2.00;505;Radio;Ga Ga Queen;1984
2025-12-30 00:00:00;1.00 - 2.00;506;Why;Tell Me Why Anita Meyer;1981
2025-12-30 00:00:00;1.00 - 2.00;507;Sugardaddy;Roxy Dekker;2024
2025-12-30 00:00:00;1.00 - 2.00;508;Me;And Bobby McGee Janis Joplin;1971
2025-12-30 00:00:00;1.00 - 2.00;509;Better;Days Dermot Kennedy;2021
2025-12-30 00:00:00;0.00 - 1.00;510;A;Horse With No Name America;1972
2025-12-30 00:00:00;0.00 - 1.00;511;Holiday;In Spain BLØF & Counting Crows;2004
2025-12-30 00:00:00;0.00 - 1.00;512;High;Hopes Pink Floyd;1994
2025-12-30 00:00:00;0.00 - 1.00;513;Belle;Hélène Doe Maar;1982
2025-12-30 00:00:00;0.00 - 1.00;514;Feel;Robbie Williams;2002
2025-12-30 00:00:00;0.00 - 1.00;515;Breaking;The Habit Linkin Park;2004
2025-12-30 00:00:00;0.00 - 1.00;516;It's;My Life Bon Jovi;2000
2025-12-30 00:00:00;0.00 - 1.00;517;Plug;In Baby Muse;2001
2025-12-30 00:00:00;0.00 - 1.00;518;Still;Loving You Scorpions;1987
2025-12-30 00:00:00;0.00 - 1.00;519;Circle;Of Life Elton John;1994
2025-12-30 00:00:00;0.00 - 1.00;520;I'm;Not In Love  10cc;1975
2025-12-30 00:00:00;0.00 - 1.00;521;Colors;Black Pumas;2019
2025-12-29 00:00:00;23.00 - 0.00;522;Dat;Heb Jij Gedaan Meau;2021
2025-12-29 00:00:00;23.00 - 0.00;523;Believer;Imagine Dragons;2017
2025-12-29 00:00:00;23.00 - 0.00;524;Europapa;Joost;2024
2025-12-29 00:00:00;23.00 - 0.00;525;Kom;Terug Spinvis;2012
2025-12-29 00:00:00;23.00 - 0.00;526;No;Woman No Cry (Live) Bob Marley & The Wailers;1975
2025-12-29 00:00:00;23.00 - 0.00;527;Ain't;No Sunshine Bill Withers;1971
2025-12-29 00:00:00;23.00 - 0.00;528;How;My Heart Was Won DI-RECT;2023
2025-12-29 00:00:00;23.00 - 0.00;529;Sweet;Dreams Eurythmics;1983
2025-12-29 00:00:00;23.00 - 0.00;530;Scar;Tissue Red Hot Chili Peppers;1999
2025-12-29 00:00:00;23.00 - 0.00;531;Gangsta's;Paradise Coolio;1995
2025-12-29 00:00:00;23.00 - 0.00;532;La;Grange ZZ Top;1973
2025-12-29 00:00:00;23.00 - 0.00;533;Blauwe;Dag Suzan & Freek;2019
2025-12-29 00:00:00;23.00 - 0.00;534;Who'll;Stop The Rain Creedence Clearwater Revival;1970
2025-12-29 00:00:00;23.00 - 0.00;535;Somebody;That I Used To Know Gotye ft. Kimbra;2011
2025-12-29 00:00:00;23.00 - 0.00;536;Total;Eclipse Of The Heart Bonnie Tyler;1983
2025-12-29 00:00:00;22.00 - 23.00;537;Voulez-Vous;ABBA;1979
2025-12-29 00:00:00;22.00 - 23.00;538;Don't;Dream It's Over Crowded House;1987
2025-12-29 00:00:00;22.00 - 23.00;539;Strong;London Grammar;2014
2025-12-29 00:00:00;22.00 - 23.00;540;Harder;Dan Ik Hebben Kan BLØF;1999
2025-12-29 00:00:00;22.00 - 23.00;541;Starlight;Muse;2006
2025-12-29 00:00:00;22.00 - 23.00;542;Supermassive;Black Hole Muse;2006
2025-12-29 00:00:00;22.00 - 23.00;543;One;More Light Linkin Park;2016
2025-12-29 00:00:00;22.00 - 23.00;544;Penny;Lane The Beatles;1967
2025-12-29 00:00:00;22.00 - 23.00;545;Hello;Adele;2015
2025-12-29 00:00:00;22.00 - 23.00;546;Wake;Me Up When September... Green Day;2005
2025-12-29 00:00:00;22.00 - 23.00;547;Take;Me Out Franz Ferdinand;2003
2025-12-29 00:00:00;22.00 - 23.00;548;Binnen;Zonder Kloppen De Dijk;1985
2025-12-29 00:00:00;22.00 - 23.00;549;Major;Tom (Völlig Losgelöst) Peter Schilling;1983
2025-12-29 00:00:00;21.00 - 22.00;550;Smoorverliefd;Doe Maar;1981
2025-12-29 00:00:00;21.00 - 22.00;551;Wrong;Novastar;1999
2025-12-29 00:00:00;21.00 - 22.00;552;I;Will Follow (Live) U2;1982
2025-12-29 00:00:00;21.00 - 22.00;553;Narcotic;Liquido;1998
2025-12-29 00:00:00;21.00 - 22.00;554;Good;Luck, Babe! Chappell Roan;2024
2025-12-29 00:00:00;21.00 - 22.00;555;Liefs;Uit Londen BLØF;1998
2025-12-29 00:00:00;21.00 - 22.00;556;Malle;Babbe Rob de Nijs;1975
2025-12-29 00:00:00;21.00 - 22.00;557;Money;Pink Floyd;1973
2025-12-29 00:00:00;21.00 - 22.00;558;Dansen;Aan Zee BLØF;2000
2025-12-29 00:00:00;21.00 - 22.00;559;Layla;(Unplugged) Eric Clapton;1992
2025-12-29 00:00:00;21.00 - 22.00;560;Welterusten;Mijnheer De... Boudewijn de Groot;1966
2025-12-29 00:00:00;21.00 - 22.00;561;Trapped;(Live) Bruce Springsteen;1985
2025-12-29 00:00:00;20.00 - 21.00;562;Laat;Me/Vivre Alderliefste & R. Shaffy & L. List;2005
2025-12-29 00:00:00;20.00 - 21.00;563;Radioactive;Imagine Dragons;2012
2025-12-29 00:00:00;20.00 - 21.00;564;Thinking;Of A Place  The War On Drugs;2017
2025-12-29 00:00:00;20.00 - 21.00;565;Can't;Stop Red Hot Chili Peppers;2002
2025-12-29 00:00:00;20.00 - 21.00;566;The;Cave Mumford & Sons;2010
2025-12-29 00:00:00;20.00 - 21.00;567;Ik;Wil Dansen Froukje;2021
2025-12-29 00:00:00;20.00 - 21.00;568;Freak;On A Leash Korn;1998
2025-12-29 00:00:00;20.00 - 21.00;569;Down;Under Men At Work;1982
2025-12-29 00:00:00;20.00 - 21.00;570;Limburg;(Live) Rowwen Hèze;1996
2025-12-29 00:00:00;20.00 - 21.00;571;Under;The Pressure  The War On Drugs;2014
2025-12-29 00:00:00;19.00 - 20.00;572;Does;Your Mother Know? ABBA;1979
2025-12-29 00:00:00;19.00 - 20.00;573;Shape;Of My Heart Sting;1993
2025-12-29 00:00:00;19.00 - 20.00;574;De;Vondeling Van Ameland Boudewijn de Groot;2004
2025-12-29 00:00:00;19.00 - 20.00;575;Wasted;Years Iron Maiden;1986
2025-12-29 00:00:00;19.00 - 20.00;576;Blue;Monday  New Order;1983
2025-12-29 00:00:00;19.00 - 20.00;577;The;End  The Doors;1967
2025-12-29 00:00:00;19.00 - 20.00;578;Heaven;Bryan Adams;1985
2025-12-29 00:00:00;19.00 - 20.00;579;Without;Me Eminem;2002
2025-12-29 00:00:00;19.00 - 20.00;580;Geef;Mij Je Angst Guus Meeuwis;2005
2025-12-29 00:00:00;18.00 - 19.00;581;Happy;New Year ABBA;1980
2025-12-29 00:00:00;18.00 - 19.00;582;Rockin';In The Free World Neil Young;1989
2025-12-29 00:00:00;18.00 - 19.00;583;Teardrop;Massive Attack;1998
2025-12-29 00:00:00;18.00 - 19.00;584;Welcome;To The Black Parade My Chemical Romance;2006
2025-12-29 00:00:00;18.00 - 19.00;585;Dirty;Diana Michael Jackson;1987
2025-12-29 00:00:00;18.00 - 19.00;586;Where;Did You Sleep Last Night Nirvana;1994
2025-12-29 00:00:00;18.00 - 19.00;587;Woman;In Chains  Tears For Fears;1989
2025-12-29 00:00:00;18.00 - 19.00;588;Something;The Beatles;1969
2025-12-29 00:00:00;18.00 - 19.00;589;I;Want To Break Free Queen;1984
2025-12-29 00:00:00;18.00 - 19.00;590;Wat;Zou Je Doen? BLØF;1998
2025-12-29 00:00:00;18.00 - 19.00;591;Fantasy;Earth, Wind & Fire;1978
2025-12-29 00:00:00;17.00 - 18.00;592;Snow;(Hey Oh) Red Hot Chili Peppers;2006
2025-12-29 00:00:00;17.00 - 18.00;593;The;Trooper Iron Maiden;1983
2025-12-29 00:00:00;17.00 - 18.00;594;Time;To Give White Lies;2018
2025-12-29 00:00:00;17.00 - 18.00;595;Year;Of The Cat  Al Stewart;1977
2025-12-29 00:00:00;17.00 - 18.00;596;Kiss;From A Rose Seal;1995
2025-12-29 00:00:00;17.00 - 18.00;597;Holding;Back The Years Simply Red;1985
2025-12-29 00:00:00;17.00 - 18.00;598;Unfinished;Sympathy Massive Attack;1991
2025-12-29 00:00:00;17.00 - 18.00;599;Sex;On Fire Kings Of Leon;2008
2025-12-29 00:00:00;17.00 - 18.00;600;You'll;Be In My Heart Phil Collins;1999
2025-12-29 00:00:00;17.00 - 18.00;601;You;Shook Me All Night Long AC/DC;1980
2025-12-29 00:00:00;16.00 - 17.00;602;The;Power Of Love Frankie Goes To Hollywood;1984
2025-12-29 00:00:00;16.00 - 17.00;603;Respect;Aretha Franklin;1967
2025-12-29 00:00:00;16.00 - 17.00;604;She;Elvis Costello;1999
2025-12-29 00:00:00;16.00 - 17.00;605;The;Final Countdown Europe;1986
2025-12-29 00:00:00;16.00 - 17.00;606;Hey;You Pink Floyd;1979
2025-12-29 00:00:00;16.00 - 17.00;607;Changes;2Pac;1998
2025-12-29 00:00:00;16.00 - 17.00;608;Joan;Of Arc (Maid Of Orleans) OMD;1982
2025-12-29 00:00:00;16.00 - 17.00;609;Psycho;Killer Talking Heads;1978
2025-12-29 00:00:00;16.00 - 17.00;610;Immigrant;Song Led Zeppelin;1971
2025-12-29 00:00:00;16.00 - 17.00;611;Your;Latest Trick Dire Straits;1985
2025-12-29 00:00:00;16.00 - 17.00;612;Geef;Mij Je Angst André Hazes;1983
2025-12-29 00:00:00;16.00 - 17.00;613;Message;In A Bottle The Police;1979
2025-12-29 00:00:00;15.00 - 16.00;614;Iron;Man  Black Sabbath;1970
2025-12-29 00:00:00;15.00 - 16.00;615;Russians;Sting;1985
2025-12-29 00:00:00;15.00 - 16.00;616;Tribute;Tenacious D;2003
2025-12-29 00:00:00;15.00 - 16.00;617;Hometown;Glory  Adele;2009
2025-12-29 00:00:00;15.00 - 16.00;618;Stapelgek;Bankzitters;2021
2025-12-29 00:00:00;15.00 - 16.00;619;Hier;Kom Ik Weg Daniël Lohues;2008
2025-12-29 00:00:00;15.00 - 16.00;620;Smokers;Outside The Hospital... Editors;2007
2025-12-29 00:00:00;15.00 - 16.00;621;As;It Was Harry Styles;2022
2025-12-29 00:00:00;15.00 - 16.00;622;Cupido;Bankzitters;2023
2025-12-29 00:00:00;15.00 - 16.00;623;Lost;Anouk;2005
2025-12-29 00:00:00;15.00 - 16.00;624;Come;Together The Beatles;1969
2025-12-29 00:00:00;15.00 - 16.00;625;Ordinary;World Duran Duran;1993
2025-12-29 00:00:00;14.00 - 15.00;626;This;Is The Life Amy MacDonald;2008
2025-12-29 00:00:00;14.00 - 15.00;627;Dat;Komt Door Jou Guus Meeuwis;2009
2025-12-29 00:00:00;14.00 - 15.00;628;Learn;To Fly Foo Fighters;1999
2025-12-29 00:00:00;14.00 - 15.00;629;Fairytale;Of New York The Pogues & Kirsty Maccoll;1987
2025-12-29 00:00:00;14.00 - 15.00;630;Lea;The Cats;1968
2025-12-29 00:00:00;14.00 - 15.00;631;You;Can't Always Get What... The Rolling Stones;1969
2025-12-29 00:00:00;14.00 - 15.00;632;Love;Will Tear Us Apart Joy Division;1980
2025-12-29 00:00:00;14.00 - 15.00;633;Roxanne;The Police;1979
2025-12-29 00:00:00;14.00 - 15.00;634;Overcome;Live;2001
2025-12-29 00:00:00;14.00 - 15.00;635;Fake;Plastic Trees Radiohead;1995
2025-12-29 00:00:00;13.00 - 14.00;636;Cowboys;And Angels  George Michael;1991
